RecordID_Int,ParcelNumber,UseCode,YearBuilt,GrossArea,StoryHeight,NumberOfStories,StreetName,StreetNumber,Unit
1519,40C062000,Apartments 11-20 Units,1965,9002,8,2.00,SWANSON DR,1920,
1520,40C063000,Apartments 11-20 Units,1965,9002,12,2.00,SWANSON DR,1924,
1521,40C064000,Office Building,0,60000,14,1.00,HYDRAULIC RD,2211,
1522,40C076000,Apartments over 20 units,1963,10354,8,2.00,NORTH BERKSHIRE RD,2206,
1523,40C077000,Apartments 11-20 Units,1962,16578,12,3.00,NORTH BERKSHIRE RD,2204,
1524,40C078100,Medical Office,1972,1849,12,2.00,NORTH BERKSHIRE RD,2202,101
1525,40C078200,Medical Office,1972,1000,12,2.00,NORTH BERKSHIRE RD,2202,102
1526,40C078300,Medical Office,1972,1563,12,2.00,NORTH BERKSHIRE RD,2202,103
1527,40C078400,Medical Office,1972,2034,12,2.00,NORTH BERKSHIRE RD,2202,201
1528,40C078500,Medical Office,1972,1004,12,2.00,NORTH BERKSHIRE RD,2202,202
1529,40C078600,Medical Office,1972,1573,12,2.00,NORTH BERKSHIRE RD,2202,203
1530,40C078700,Medical Office,1972,856,12,2.00,NORTH BERKSHIRE RD,2202,204
1531,40C079000,Office Building,1961,1625,12,1.00,ANGUS RD,2120,
1532,40C080000,Apartments over 20 units,1959,13004,12,2.00,ANGUS RD,2116-18,
1533,40C080000,Apartments over 20 units,1959,2240,10,1.00,ANGUS RD,2116-18,
1534,40C081000,Multiple Commercial Use,1983,28073,12,2.00,ANGUS RD,2114,
1535,40C083000,Church,1963,13576,20,1.00,ANGUS RD,2200,
1536,40C123000,Apartments over 20 units,1962,10764,10,2.00,ANGUS RD,2201,
1537,40C125000,Apartments 11-20 Units,1963,7560,8,2.00,ANGUS RD,2121,
1538,41B001000,Retail Store,0,1781,12,1.00,SEMINOLE TR,901,
1539,41B002000,Retail Store,1964,123336,14,1.00,HYDRAULIC RD,1801,
1540,41B002A00,Supermarket,2011,39798,14,1.00,HYDRAULIC RD,1797,
1541,41B004000,Office Building,2000,10355,10,1.00,MICHIE DR,2000,
1542,41B004100,Apartments over 20 units,1980,23860,8,2.00,MICHIE DR,2021-25,
1543,41B004200,Comm. Shopping Ctr.,1998,7710,12,1.00,HYDRAULIC RD,1718,
1544,41B005000,Apartments over 20 units,1975,,,,MICHIE DR,2111,
1545,41B007000,Retail Store,1983,11000,16,1.00,SEMINOLE TR,975-981,
1546,41B007100,Commercial,1983,4127,14,1.00,SEMINOLE TR,995,
1547,41B007200,Medical Office,1984,5760,12,1.00,SEMINOLE TR,1149,
1548,41B007300,Neighborhood Shopping Ctr.,1989,28000,24,2.00,HILLSDALE DR,364-380,
1549,41B007300,Neighborhood Shopping Ctr.,1989,12000,24,1.00,HILLSDALE DR,364-380,
1550,41B007400,Neighborhood Shopping Ctr.,1987,14535,12,1.00,HILLSDALE DR,384-398,
1551,41B007400,Neighborhood Shopping Ctr.,1987,2940,12,1.00,HILLSDALE DR,384-398,
1552,41B007400,Neighborhood Shopping Ctr.,1987,14535,12,1.00,HILLSDALE DR,384-398,
1553,41B007400,Neighborhood Shopping Ctr.,1987,2940,12,1.00,HILLSDALE DR,384-398,
1554,41B007500,Bank,1987,3482,12,1.00,SEMINOLE CT,120,
1555,41B008000,Neighborhood Shopping Ctr.,1989,15674,10,1.00,ZAN RD,176-198,
1556,41B008200,Hotel,1986,49035,10,5.00,INDIA RD,2035,
1557,41B008300,Restaurant,1994,5693,15,1.00,ZAN RD,100,
1558,41B012000,Hotel,2013,110000,12,4.00,INDIA RD,2036,
1559,41B014000,Office Building,1994,23070,12,3.00,HILLSDALE DR,321,
1560,41B015000,Supermarket,1986,52700,24,1.00,HILLSDALE DR,357,
1561,41B015200,Retail Store,1987,5204,12,1.00,HILLSDALE DR,341-347,
1562,41B015300,Retail Store,1987,7069,12,1.00,HILLSDALE DR,331-339,
1563,41B015400,Retail Store,1987,7910,12,1.00,HILLSDALE DR,331-347,
1564,41B015500,Retail Store,1987,5540,12,1.00,HILLSDALE DR,301-307,
1565,41B015600,Retail Store,1987,9754,12,1.00,HILLSDALE DR,309-315,
1566,41C001000,Restaurant,1995,11915,12,1.00,SEMINOLE TR,1175-85,
1567,41C002000,Post Office (Main),1972,82892,12,1.00,SEMINOLE TR,1155,
1568,41C002000,Post Office (Main),1972,20732,12,1.00,SEMINOLE TR,1155,
1569,41C003000,Industrial Light Manufacturing,1983,138559,24,1.00,HILLSDALE DR,473,
1570,41C003000,Industrial Light Manufacturing,1983,4920,12,1.00,HILLSDALE DR,473,
1571,41C003000,Industrial Light Manufacturing,1983,138559,24,1.00,HILLSDALE DR,473,
1572,41C003000,Industrial Light Manufacturing,1983,4920,12,1.00,HILLSDALE DR,473,
1573,41C003100,Neighborhood Shopping Ctr.,1986,107520,12,1.00,HILLSDALE DR,361-399,
1574,41C003100,Neighborhood Shopping Ctr.,1986,60758,12,1.00,HILLSDALE DR,361-399,
1575,41C0031A0,Service Repair Garage,0,6318,14,1.00,SEMINOLE CT,200,
1576,41C003200,Restaurant,1984,6472,12,1.00,SEMINOLE TR,1101,
1577,41C003300,Restaurant,1989,7188,12,1.00,SEMINOLE CT,101,
1578,420001000,Elementary Sch (Entire),1965,52528,12,1.00,DAIRY RD,1562,
1579,420001000,Elementary Sch (Entire),1965,22378,12,1.00,DAIRY RD,1562,
1580,420001000,Elementary Sch (Entire),1965,12366,12,1.00,DAIRY RD,1562,
1581,420001000,Elementary Sch (Entire),1965,8830,20,2.00,DAIRY RD,1562,
1582,43A001000,High School (Entire),1975,89678,12,1.00,MELBOURNE RD,1400,
1583,43A001000,High School (Entire),1975,160062,12,2.00,MELBOURNE RD,1400,
1584,43C071000,Classroom  (Elem/2nd Sch),1962,43821,12,1.00,GREENBRIER DR,2228,
1585,440028401,Classroom  (Elem/2nd Sch),1959,7253,10,1.00,WESTWOOD RD,1414-16,
1586,440030000,Office Building,1949,6534,12,1.00,ROSE HILL DR,1140,
1587,440030200,Medical Office,1962,25213,12,2.00,ROSE HILL DR,1138,
1588,440030200,Medical Office,1962,3461,12,1.00,ROSE HILL DR,1138,
1589,440031000,Storage Warehouse,1965,11376,12,1.00,ROSE HILL DR,1150,
1590,440031000,Storage Warehouse,1965,2077,12,1.00,ROSE HILL DR,1150,
1591,440032000,Storage Warehouse,1954,8600,12,1.00,ROSE HILL DR,1106,
1592,440032100,Industrial Light Manufacturing,1957,4360,14,1.00,ROSE HILL DR,1134,
1593,440032200,Office Building,1972,3360,12,1.00,ROSE HILL DR,1128,
1594,440032300,Office Building,1985,6400,12,2.00,ROSE HILL DR,1110,
1595,440032400,Storage Warehouse,1978,928,10,1.00,ROSE HILL DR,1112,
1596,450001000,Fire Station (staff),1950,,,,250 BYPASS,345,
1597,450001000,Fire Station (staff),1950,,,,250 BYPASS,345,
1598,450007000,Elementary Sch (Entire),1936,20332,12,2.00,BIRDWOOD RD,1000,
1599,450007000,Elementary Sch (Entire),1936,14523,12,1.00,BIRDWOOD RD,1000,
1600,450007000,Elementary Sch (Entire),1936,6930,12,1.00,BIRDWOOD RD,1000,
1601,470001200,Apartments 11-20 Units,1963,13200,12,2.00,PARK ST,1223-27,
1602,470002120,Church,1963,3532,12,1.00,PARK ST,1200,
1603,47000212L,Day Care Center,1960,1842,14,1.00,PARK ST,1200,
1604,470007100,Day Care Center,1959,13564,12,1.00,PARK ST,1025,
1605,470007100,Day Care Center,1959,9920,20,1.00,PARK ST,1025,
1606,470017000,Fire Station (staff),0,,,,MCINTIRE RD,828,
1607,470017000,Fire Station (staff),0,,,,MCINTIRE RD,828,
1608,470017000,Fire Station (staff),0,,,,MCINTIRE RD,828,
1609,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1610,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1611,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1612,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1613,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1614,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1615,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1616,48B001000,City Club,1972,3001,12,1.00,PEN PARK RD,1300-1400,
1617,490065000,Church,1965,6449,12,1.00,ST CLAIR AVE,908,
1618,490071000,Bank,1961,2649,12,1.00,LONG ST,1205,
1619,490079000,Office Building,1950,1392,12,1.00,LANDONIA CIR,909,
1620,490085000,Neighborhood Shopping Ctr.,1996,6625,20,1.00,LONG ST,1305,
1621,490094100,Retail Store,1983,2424,12,1.00,LONG ST,1315,
1622,490095000,Retail Store,1977,29505,14,1.00,RIVER RD,921,
1623,490095300,Retail Store,1959,10368,12,1.00,LONG ST,1321,
1624,490096000,Retail Store,2000,10125,12,1.00,LONG ST,1341,
1625,490098000,Office Building,1952,1772,12,1.00,RIVER RD,901,
1626,490105000,Storage Warehouse,1954,8594,12,1.00,BELLEVIEW AVE,1309,
1627,490106000,Industrial Engineering,1955,20816,12,2.00,RIVER RD,1001,
1628,490106000,Industrial Engineering,1955,3136,12,1.00,RIVER RD,1001,
1629,490107000,Service Repair Garage,0,,,,RIVER RD,1009,
1630,490108000,Office Building,1948,810,12,1.00,RIVER RD,1125-27,
1631,490108000,Office Building,1948,1110,12,1.00,RIVER RD,1125-27,
1632,490109000,Storage Warehouse,1953,22000,12,1.00,RIVER RD,1135,
1633,490110000,Retail Store,1954,2400,12,1.00,RIVER RD,1139,
1634,490110000,Retail Store,1954,2400,12,1.00,RIVER RD,1139,
1635,490111000,Retail Store,1976,1250,12,1.00,RIVER RD,1141,
1636,490111000,Retail Store,1976,3750,12,1.00,RIVER RD,1141,
1637,490111000,Retail Store,1976,2112,12,1.00,RIVER RD,1141,
1638,490113000,Office Building,1989,67808,12,2.00,RIVER RD,1145-47,
1639,490113000,Office Building,1989,67808,12,2.00,RIVER RD,1145-47,
1640,490114000,Service Repair Garage,1972,3786,12,1.00,RIVER RD,1230,
1641,490114000,Service Repair Garage,1972,4438,12,1.00,RIVER RD,1230,
1642,490115000,Office Building,1964,3500,12,1.00,RIVER RD,1234,
1643,490115000,Office Building,1964,14200,12,1.00,RIVER RD,1234,
1644,490124000,Apartments over 20 units,0,39168,8,3.00,SMITH ST,1220,
1645,490230000,Equipment Shed,1972,2340,12,1.00,RIVER RD,1360,
1646,490231000,Commercial,1982,1464,12,1.50,RIVER RD,1356,
1647,490232000,Fraternal Building,1950,6429,12,1.00,RIVER RD,1170,
1648,490233000,Service Repair Garage,1920,641,12,1.00,RIVER RD,1176,
1649,490233000,Service Repair Garage,1920,1644,14,1.00,RIVER RD,1176,
1650,490233000,Service Repair Garage,1920,399,14,1.00,RIVER RD,1176,
1651,490234000,Storage Warehouse,1959,2203,12,1.00,RIVER RD,0,
1652,490236000,Office Building,1958,2912,10,1.00,RIVER RD,1142-50,
1653,490236000,Office Building,1958,3588,12,1.00,RIVER RD,1142-50,
1654,490236000,Office Building,1958,2912,10,1.00,RIVER RD,1142-50,
1655,490236000,Office Building,1958,3588,12,1.00,RIVER RD,1142-50,
1656,490237000,Office Building,1953,1500,12,1.00,RIVER RD,1140,
1657,490237000,Office Building,1953,4725,12,1.00,RIVER RD,1140,
1658,490238000,Service Repair Garage,1963,1176,12,1.00,RIVER RD,1102,
1659,490241000,Office Building,1977,7040,16,2.00,RIVER RD,1028,
1660,490241000,Office Building,1977,7040,16,2.00,RIVER RD,1028,
1661,490243000,Multiple Commercial Use,1955,958,12,1.00,RIVER RD,900,
1662,490244000,Retail Store,1996,6990,12,1.00,RIVER RD,910,
1663,500001000,Elementary Sch (Entire),1958,7728,12,2.00,LONG ST,1300,
1664,500001000,Elementary Sch (Entire),1958,26797,12,1.00,LONG ST,1300,
1665,500013000,Service Repair Garage,1957,8656,12,1.00,E HIGH ST,1538,
1666,500017000,Restaurant,1950,2401,12,1.00,E HIGH ST,1522,
1667,500019000,Fast Food Restaurant,1973,1560,12,1.00,E HIGH ST,1551,
1668,500023000,Group Care Home,1956,153,12,1.00,RIVERDALE DR,1329,
1669,500023000,Group Care Home,1956,343,12,2.00,RIVERDALE DR,1329,
1670,500023000,Group Care Home,1956,8400,12,1.00,RIVERDALE DR,1329,
1671,500023000,Group Care Home,1956,169,12,2.00,RIVERDALE DR,1329,
1672,500032500,Service Repair Garage,1959,1308,12,1.00,E HIGH ST,1521,
1673,500035000,Office Building,1910,1209,10,1.50,E HIGH ST,1517,
1674,500035000,Office Building,1910,108,10,1.00,E HIGH ST,1517,
1675,500036000,Retail Store,1920,2319,12,1.00,E HIGH ST,1518,
1676,500038000,Service Repair Garage,1969,6048,14,1.00,E HIGH ST,1500-12,
1677,500046000,Restaurant,1954,1511,12,1.00,E HIGH ST,1404,
1678,500047000,Retail Store,1953,6338,12,1.00,E HIGH ST,1428,
1679,500047000,Retail Store,1953,600,12,1.00,E HIGH ST,1428,
1680,500048000,Restaurant,1950,540,10,1.00,HAZEL ST,1429,
1681,500048000,Restaurant,1950,330,8,1.00,HAZEL ST,1429,
1682,500049000,Mixed Retail w/Res Units,1961,4764,8,2.00,E HIGH ST,1509-11,
1683,500050000,Retail Store,1973,1680,12,1.00,E HIGH ST,1513,
1684,500050000,Retail Store,1973,3264,12,1.00,E HIGH ST,1513,
1685,500053000,Retail Store,1940,,,,HAZEL ST,1427,
1686,500081000,Office Building,1948,1224,12,1.50,E HIGH ST,1431,
1687,500082000,Office Building,1948,1208,12,1.50,E HIGH ST,1429,
1688,500082000,Office Building,1948,138,12,1.00,E HIGH ST,1429,
1689,500086000,Retail Store,1972,4800,10,2.00,E HIGH ST,1331-33,
1690,500087100,Retail Store,1966,5040,12,2.00,E HIGH ST,1329,
1691,500087100,Retail Store,1966,600,12,1.00,E HIGH ST,1329,
1692,500087100,Retail Store,1966,3168,12,1.00,E HIGH ST,1329,
1693,500091000,Apartments 1-10 units,1875,2870,8,2.00,GILLESPIE AVE,606,
1694,500091000,Apartments 1-10 units,1875,108,8,1.00,GILLESPIE AVE,606,
1695,500091100,Convenience Market,1964,440,12,1.00,E HIGH ST,1301,
1696,500092000,Retail Store,1961,3150,12,1.00,E HIGH ST,1327,
1697,500092100,Retail Store,1957,1588,12,1.00,E HIGH ST,1325,
1698,500092100,Retail Store,1957,1352,12,1.00,E HIGH ST,1325,
1699,500093000,Retail Store,1924,2138,12,1.00,E HIGH ST,1328,
1700,500093100,Service Repair Garage,1960,1507,12,1.00,STEWART ST,515,
1701,500094000,Restaurant,1975,2400,12,1.00,STEWART ST,508,
1702,500094000,Restaurant,1975,950,12,1.00,STEWART ST,508,
1703,500096000,Office Building,1925,790,12,2.00,STEWART ST,510,
1704,500096000,Office Building,1925,460,12,1.00,STEWART ST,510,
1705,500097000,Office Building,1910,864,12,2.00,STEWART ST,512,
1706,500097000,Office Building,1910,700,12,1.00,STEWART ST,512,
1707,500098000,Office Building,1951,1872,12,2.00,MEADE AVE,525,
1708,500098000,Office Building,1951,201,12,1.00,MEADE AVE,525,
1709,500099000,Service Repair Garage,1967,3000,12,1.00,E HIGH ST,1414,
1710,500101000,Restaurant,1962,2808,12,1.00,E HIGH ST,1412,
1711,500102000,Retail Store,1939,975,12,1.00,E HIGH ST,1214,
1712,500103000,Retail Store,1955,884,12,1.00,MEADE AVE,550,
1713,500103000,Retail Store,1955,3181,12,1.00,MEADE AVE,550,
1714,500105000,Office Building,1929,1196,12,1.5,MEADE AVE,540,
1056,320197000,Commercial,1936,5955,12,1.00,,,
